transaction_id,customer_id,transaction_timestamp,transaction_amount,payment_method,device_type,location,merchant_category,is_international,transaction_frequency_24h,avg_transaction_amount_7d,failed_transaction_count_24h,account_age_days,previous_fraud_flag,unusual_amount_flag,unusual_location_flag,multiple_transactions_short_time,high_risk_device_flag,velocity_flag,fraud_flag,fraud_risk
T0004956,C12072,2026-02-27 19:56:23.781499,125.49,Debit Card,Mobile,Germany,Gaming,1,11,133.26,0,1367,0,0,1,1,1,1,1,Medium
T0004957,C07243,2026-03-19 19:56:23.781520,664.6,PayPal,Tablet,India,Electronics,1,12,112.28,4,1022,1,1,1,1,0,1,1,High
T0004958,C25993,2025-12-26 19:56:23.781545,47.41,PayPal,Tablet,Australia,Luxury,1,13,164.16,0,1861,1,0,1,1,0,1,1,Medium
T0004959,C21246,2026-04-02 19:56:23.781569,74.67,Apple Pay,Desktop,India,Gaming,1,6,97.72,0,534,1,0,1,0,0,0,0,Medium
T0004960,C02585,2025-09-08 19:56:23.781605,4.64,Debit Card,Mobile,USA,Groceries,1,9,136.98,0,1405,0,0,1,1,0,0,0,Low
T0004961,C20996,2025-11-18 19:56:23.781634,96.78,Credit Card,Desktop,UK,Luxury,0,13,51.2,3,866,0,0,0,1,0,1,0,Medium
T0004962,C10828,2025-08-20 19:56:23.781669,256.5,Apple Pay,Mobile,Germany,Fashion,1,6,57.95,2,453,0,1,1,0,1,0,1,Medium
T0004963,C01644,2025-06-18 19:56:23.781690,32.0,Apple Pay,Tablet,USA,Gaming,1,3,109.01,3,735,0,0,1,0,0,0,0,Medium
T0004964,C22998,2025-10-21 19:56:23.781716,5.38,Debit Card,Tablet,Canada,Gaming,1,5,170.28,4,1320,1,0,1,0,0,0,1,Medium
T0004965,C08408,2026-01-20 19:56:23.781739,98.52,Google Pay,Tablet,USA,Travel,0,2,93.42,2,1005,1,0,0,0,0,0,0,Low
T0004966,C29161,2025-09-07 19:56:23.781760,403.98,PayPal,Tablet,Germany,Electronics,0,7,52.59,3,554,1,1,0,0,0,0,1,Medium
T0004967,C13099,2025-07-11 19:56:23.781783,176.38,Credit Card,Mobile,Germany,Electronics,1,4,165.18,2,487,1,0,1,0,0,0,1,Medium
T0004968,C25751,2026-03-27 19:56:23.781806,158.07,Google Pay,Desktop,UK,Travel,0,13,196.39,1,664,1,0,0,1,0,1,1,Medium
T0004969,C08535,2025-06-16 19:56:23.781827,212.04,Credit Card,Desktop,Canada,Electronics,0,7,150.55,4,1984,0,0,0,0,0,0,0,Low
T0004970,C03500,2025-08-05 19:56:23.781848,120.71,Google Pay,Tablet,Germany,Gaming,0,11,79.27,0,1495,1,0,0,1,0,1,0,Medium
T0004971,C21021,2026-03-03 19:56:23.781869,172.47,PayPal,Mobile,Australia,Fashion,0,8,94.54,1,336,0,0,0,0,0,0,0,Low
T0004972,C17324,2025-11-24 19:56:23.781903,117.51,Credit Card,Mobile,USA,Fashion,0,6,119.25,3,155,1,0,0,0,1,0,1,Medium
T0004973,C09817,2025-09-08 19:56:23.781940,328.17,Apple Pay,Desktop,USA,Groceries,1,9,127.18,4,1559,0,1,1,1,0,0,1,High
T0004974,C27577,2025-05-14 19:56:23.781962,94.59,PayPal,Desktop,UK,Groceries,0,11,195.94,1,356,1,0,0,1,0,1,1,Medium
T0004975,C09301,2025-09-29 19:56:23.781983,433.14,PayPal,Mobile,UK,Luxury,0,10,168.6,1,180,0,1,0,1,1,0,1,Medium
T0004976,C08214,2025-10-13 19:56:23.782012,6.87,Credit Card,Mobile,Australia,Travel,0,8,121.93,3,1484,0,0,0,0,0,0,0,Low
T0004977,C27412,2026-03-19 19:56:23.782034,3.2,Apple Pay,Mobile,Australia,Travel,1,2,134.84,4,1347,1,0,1,0,0,0,1,Medium
T0004978,C29920,2026-03-30 19:56:23.782055,241.27,Credit Card,Desktop,India,Travel,1,9,33.61,4,474,0,1,1,1,0,0,1,High
T0004979,C01663,2025-12-24 19:56:23.782075,11.07,Debit Card,Mobile,India,Groceries,0,9,141.82,3,807,1,0,0,1,0,0,1,Medium
T0004980,C04374,2026-03-23 19:56:23.782096,33.38,Debit Card,Tablet,Australia,Electronics,1,1,194.79,4,730,0,0,1,0,0,0,0,Medium
T0004981,C29906,2026-02-02 19:56:23.782117,122.17,Apple Pay,Desktop,Australia,Groceries,0,1,97.74,2,374,0,0,0,0,0,0,0,Low
T0004982,C13087,2026-03-27 19:56:23.782137,51.43,Apple Pay,Tablet,USA,Groceries,1,8,161.55,4,1560,1,0,1,0,0,0,1,Medium
T0004983,C21773,2026-03-18 19:56:23.782161,21.35,Debit Card,Desktop,USA,Luxury,1,8,125.0,1,83,0,0,1,0,0,0,0,Low
T0004984,C06458,2025-09-20 19:56:23.782182,706.89,Debit Card,Desktop,Australia,Gaming,1,11,184.86,4,346,0,1,1,1,0,1,1,High
T0004985,C11159,2025-06-29 19:56:23.782208,60.97,Google Pay,Desktop,India,Electronics,0,1,61.38,0,1326,1,0,0,0,0,0,0,Low
T0004986,C14394,2025-06-03 19:56:23.782231,46.79,Google Pay,Tablet,Canada,Fashion,0,7,31.55,4,274,1,0,0,0,0,0,0,Medium
T0004987,C18541,2026-03-31 19:56:23.782252,143.92,Debit Card,Mobile,Australia,Electronics,1,2,94.69,2,1450,1,0,1,0,0,0,1,Medium
T0004988,C26688,2025-07-05 19:56:23.782272,1.8,PayPal,Tablet,Australia,Fashion,0,12,159.27,4,997,0,0,0,1,0,1,0,Medium
T0004989,C18692,2025-07-06 19:56:23.782292,19.68,Credit Card,Tablet,USA,Groceries,1,11,79.56,2,1652,1,0,1,1,0,1,1,High
T0004990,C00225,2026-03-18 19:56:23.782315,85.93,Google Pay,Tablet,Canada,Gaming,0,2,159.93,4,766,1,0,0,0,0,0,0,Medium
T0004991,C06212,2025-07-07 19:56:23.782341,40.53,PayPal,Desktop,UK,Fashion,0,6,126.05,3,411,1,0,0,0,0,0,0,Medium
T0004992,C00188,2026-02-28 19:56:23.782369,243.57,Apple Pay,Tablet,USA,Groceries,0,12,191.02,1,382,0,0,0,1,0,1,0,Low
T0004993,C29165,2026-04-09 19:56:23.782390,46.31,Apple Pay,Mobile,Germany,Gaming,0,1,100.9,0,1425,1,0,0,0,1,0,0,Low
T0004994,C16489,2025-08-11 19:56:23.782413,16.23,Google Pay,Desktop,Canada,Electronics,1,10,167.43,0,725,1,0,1,1,0,0,1,Medium
T0004995,C22644,2025-07-27 19:56:23.782438,3.44,Debit Card,Desktop,UK,Luxury,0,12,158.43,1,661,0,0,0,1,0,1,0,Low
T0004996,C12635,2025-09-08 19:56:23.782459,55.8,PayPal,Tablet,USA,Groceries,1,7,61.59,1,1046,1,0,1,0,0,0,1,Medium
T0004997,C22737,2025-06-07 19:56:23.782480,33.38,Credit Card,Desktop,UK,Gaming,0,1,159.96,0,1617,0,0,0,0,0,0,0,Low
T0004998,C21451,2026-04-17 19:56:23.782535,41.4,Debit Card,Mobile,UK,Fashion,0,10,176.02,3,233,0,0,0,1,0,0,0,Low
T0004999,C03354,2025-10-29 19:56:23.782560,22.7,PayPal,Tablet,UK,Fashion,1,14,111.76,4,580,0,0,1,1,0,1,1,Medium
T0005000,C17798,2025-12-23 19:56:23.782582,91.8,PayPal,Tablet,UK,Travel,0,2,181.44,4,18,0,0,0,0,0,0,0,Low
T0005001,C05707,2025-10-11 19:56:23.782603,24.51,Debit Card,Mobile,Australia,Electronics,1,1,186.44,1,588,0,0,1,0,1,0,0,Medium
T0005002,C04570,2025-11-21 19:56:23.782624,250.89,Google Pay,Desktop,UK,Travel,0,5,159.1,1,924,0,0,0,0,0,0,0,Low
T0005003,C14452,2026-04-10 19:56:23.782646,0.98,PayPal,Desktop,India,Fashion,1,6,69.78,3,1523,0,0,1,0,0,0,0,Medium
T0005004,C20286,2026-01-19 19:56:23.782688,73.76,Apple Pay,Tablet,Australia,Travel,1,9,35.44,2,421,1,1,1,1,0,0,1,High
T0005005,C09909,2026-04-04 19:56:23.782716,178.9,Credit Card,Desktop,UK,Travel,1,7,177.18,4,483,0,0,1,0,0,0,0,Medium
T0005006,C21309,2025-11-08 19:56:23.782736,29.78,Credit Card,Desktop,Australia,Fashion,0,7,112.5,0,1105,0,0,0,0,0,0,0,Low
T0005007,C27282,2026-01-09 19:56:23.782757,21.34,Google Pay,Desktop,USA,Luxury,0,8,89.7,3,833,0,0,0,0,0,0,0,Low
T0005008,C28277,2025-08-21 19:56:23.782776,30.25,PayPal,Desktop,India,Groceries,0,4,113.92,2,1253,0,0,0,0,0,0,0,Low
T0005009,C05992,2025-09-21 19:56:23.782794,37.12,Google Pay,Desktop,USA,Gaming,1,9,165.41,1,842,1,0,1,1,0,0,1,Medium
T0005010,C21985,2026-01-14 19:56:23.782812,5.01,Google Pay,Desktop,India,Gaming,0,10,121.65,3,1632,0,0,0,1,0,0,0,Low
T0005011,C10456,2025-05-07 19:56:23.782831,9.86,Debit Card,Mobile,Germany,Gaming,0,5,175.9,2,848,0,0,0,0,1,0,0,Low
T0005012,C18893,2026-01-23 19:56:23.782849,155.25,Apple Pay,Tablet,UK,Gaming,1,8,159.13,2,1584,0,0,1,0,0,0,0,Low
T0005013,C21330,2025-09-24 19:56:23.782870,113.28,PayPal,Desktop,Australia,Fashion,0,4,173.53,0,506,0,0,0,0,0,0,0,Low
T0005014,C21323,2026-01-02 19:56:23.782889,264.39,Credit Card,Desktop,Australia,Gaming,1,3,92.16,0,1070,0,1,1,0,0,0,0,Medium
T0005015,C20126,2025-06-26 19:56:23.782907,12.39,Credit Card,Tablet,UK,Luxury,1,2,86.88,3,365,0,0,1,0,0,0,0,Medium
T0005016,C13972,2025-05-16 19:56:23.782925,70.85,PayPal,Tablet,USA,Fashion,0,5,33.44,1,1520,0,1,0,0,0,0,0,Low
T0005017,C10239,2025-05-03 19:56:23.782943,401.14,Credit Card,Tablet,USA,Travel,1,10,176.0,0,1164,1,1,1,1,0,0,1,High
T0005018,C28006,2025-05-30 19:56:23.782961,133.86,Credit Card,Desktop,India,Luxury,0,4,199.39,2,1385,1,0,0,0,0,0,0,Low
T0005019,C18304,2025-07-22 19:56:23.782979,39.35,Debit Card,Tablet,Canada,Groceries,1,4,126.03,3,1253,1,0,1,0,0,0,1,Medium
T0005020,C14945,2025-10-19 19:56:23.782998,128.06,Credit Card,Tablet,India,Fashion,1,2,196.67,0,1041,0,0,1,0,0,0,0,Low
T0005021,C17919,2026-04-25 19:56:23.783015,101.16,Google Pay,Tablet,Canada,Groceries,1,2,63.62,1,376,0,0,1,0,0,0,0,Low
T0005022,C18103,2025-12-08 19:56:23.783036,295.19,Debit Card,Desktop,Australia,Groceries,1,13,130.25,3,20,0,1,1,1,0,1,1,High
T0005023,C19094,2025-11-11 19:56:23.783057,68.5,PayPal,Mobile,UK,Gaming,1,10,79.71,1,1953,0,0,1,1,1,0,1,Medium
T0005024,C02206,2025-11-02 19:56:23.783076,0.12,PayPal,Mobile,Germany,Electronics,1,14,83.61,1,882,1,0,1,1,0,1,1,High
T0005025,C24500,2025-05-05 19:56:23.783100,15.26,PayPal,Mobile,Germany,Electronics,0,6,68.47,3,999,1,0,0,0,0,0,0,Medium
T0005026,C22038,2026-01-03 19:56:23.783119,106.92,Credit Card,Mobile,India,Groceries,1,7,21.11,3,1726,1,1,1,0,1,0,1,High
T0005027,C24051,2026-04-15 19:56:23.783137,1.17,Debit Card,Mobile,India,Fashion,1,13,189.86,1,1388,0,0,1,1,0,1,1,Medium
T0005028,C07775,2025-12-18 19:56:23.783158,3.1,Google Pay,Desktop,Australia,Travel,0,4,144.57,4,1277,1,0,0,0,0,0,0,Medium
T0005029,C28455,2026-04-10 19:56:23.783177,162.22,Google Pay,Tablet,UK,Electronics,0,5,113.3,2,570,0,0,0,0,0,0,0,Low
T0005030,C04586,2025-08-09 19:56:23.783195,177.74,PayPal,Desktop,USA,Groceries,0,11,162.29,3,1703,0,0,0,1,0,1,0,Medium
T0005031,C22111,2025-09-16 19:56:23.783216,522.97,Apple Pay,Mobile,USA,Luxury,1,3,37.37,0,1863,0,1,1,0,1,0,1,Medium
T0005032,C10394,2025-07-07 19:56:23.783235,20.96,PayPal,Mobile,India,Gaming,1,5,59.43,3,1429,0,0,1,0,0,0,0,Medium
T0005033,C27567,2026-01-15 19:56:23.783254,101.75,Debit Card,Mobile,USA,Electronics,0,3,20.06,2,145,1,1,0,0,0,0,1,Medium
T0005034,C26753,2025-09-21 19:56:23.783272,56.44,Credit Card,Tablet,Canada,Fashion,1,10,129.89,1,539,0,0,1,1,0,0,0,Medium
T0005035,C26675,2025-08-01 19:56:23.783289,260.17,Apple Pay,Tablet,USA,Groceries,0,10,148.67,2,583,0,0,0,1,0,0,0,Low
T0005036,C17929,2025-10-22 19:56:23.783307,160.71,Debit Card,Tablet,USA,Electronics,0,4,100.04,4,1557,0,0,0,0,0,0,0,Low
T0005037,C16411,2026-02-11 19:56:23.783325,142.19,Credit Card,Mobile,Australia,Travel,1,6,196.13,3,120,1,0,1,0,0,0,1,Medium
T0005038,C01493,2026-02-21 19:56:23.783344,60.44,Google Pay,Desktop,USA,Travel,1,1,41.36,1,633,1,0,1,0,0,0,1,Medium
T0005039,C17464,2025-09-14 19:56:23.783362,24.66,Google Pay,Mobile,USA,Travel,0,9,67.02,3,1131,1,0,0,1,0,0,1,Medium
T0005040,C28243,2026-04-25 19:56:23.783383,154.64,PayPal,Tablet,UK,Fashion,0,10,194.56,4,334,0,0,0,1,0,0,0,Low
T0005041,C21111,2025-11-22 19:56:23.783403,27.42,PayPal,Desktop,UK,Groceries,1,4,172.32,3,1871,0,0,1,0,0,0,0,Medium
T0005042,C04251,2026-03-08 19:56:23.783435,179.07,Credit Card,Desktop,Canada,Electronics,0,14,69.04,1,603,0,1,0,1,0,1,1,Medium
T0005043,C09642,2025-10-10 19:56:23.783454,51.34,Credit Card,Mobile,USA,Fashion,0,12,174.52,4,1468,1,0,0,1,0,1,1,Medium
T0005044,C11018,2025-10-25 19:56:23.783472,166.87,Debit Card,Tablet,India,Electronics,1,9,179.78,2,1704,1,0,1,1,0,0,1,Medium
T0005045,C23618,2025-09-01 19:56:23.783490,214.94,Debit Card,Tablet,Australia,Gaming,0,4,77.43,4,597,0,1,0,0,0,0,0,Medium
T0005046,C11710,2025-09-26 19:56:23.783509,34.79,Credit Card,Mobile,Australia,Luxury,1,3,49.56,2,1096,0,0,1,0,0,0,0,Low
T0005047,C17129,2025-06-27 19:56:23.783528,36.91,Apple Pay,Tablet,Germany,Travel,1,9,97.58,1,1552,1,0,1,1,0,0,1,Medium
T0005048,C15602,2025-09-18 19:56:23.783547,141.86,Credit Card,Mobile,UK,Fashion,1,11,160.34,3,310,1,0,1,1,0,1,1,High
T0005049,C25882,2026-01-11 19:56:23.783574,130.7,Google Pay,Tablet,Germany,Travel,0,5,84.55,4,148,0,0,0,0,0,0,0,Low
T0005050,C21078,2025-06-09 19:56:23.783594,57.74,PayPal,Mobile,Canada,Groceries,0,4,49.19,2,1217,1,0,0,0,0,0,0,Low
T0005051,C03831,2025-07-04 19:56:23.783612,37.64,Google Pay,Desktop,Canada,Electronics,1,5,23.74,0,1806,1,0,1,0,0,0,0,Medium
T0005052,C21142,2025-09-09 19:56:23.783631,111.72,Apple Pay,Desktop,USA,Gaming,0,12,95.43,3,178,0,0,0,1,0,1,0,Medium
T0005053,C21540,2025-10-06 19:56:23.783650,21.37,Debit Card,Tablet,Australia,Luxury,1,1,114.47,2,1804,0,0,1,0,0,0,0,Low
T0005054,C20765,2026-03-07 19:56:23.783668,24.71,Google Pay,Desktop,Canada,Fashion,1,11,53.11,3,1635,1,0,1,1,0,1,1,High
T0005055,C29727,2025-07-13 19:56:23.783686,139.09,Debit Card,Tablet,Australia,Luxury,0,12,94.81,0,816,1,0,0,1,0,1,0,Medium
T0005056,C12823,2026-02-18 19:56:23.783704,290.52,Google Pay,Desktop,Canada,Fashion,0,11,96.5,0,628,1,1,0,1,0,1,1,Medium
T0005057,C25140,2025-12-31 19:56:23.783724,53.86,PayPal,Desktop,USA,Electronics,0,10,43.86,0,612,1,0,0,1,0,0,0,Low
T0005058,C13454,2026-01-04 19:56:23.783762,30.93,Debit Card,Desktop,India,Electronics,1,2,74.94,4,43,0,0,1,0,0,0,0,Medium
T0005059,C24212,2025-09-03 19:56:23.783784,79.27,Google Pay,Desktop,UK,Luxury,0,3,123.07,2,921,1,0,0,0,0,0,0,Low
T0005060,C09146,2026-01-25 19:56:23.783803,62.93,PayPal,Tablet,Canada,Luxury,0,4,125.12,0,1428,1,0,0,0,0,0,0,Low
T0005061,C11029,2026-01-08 19:56:23.783821,42.31,Apple Pay,Desktop,Canada,Gaming,1,3,198.33,4,373,0,0,1,0,0,0,0,Medium
T0005062,C23207,2025-07-01 19:56:23.783840,54.95,Debit Card,Desktop,India,Electronics,1,7,100.77,2,19,0,0,1,0,0,0,0,Low
T0005063,C24979,2026-04-14 19:56:23.783860,244.33,PayPal,Desktop,UK,Electronics,0,12,85.5,4,864,0,1,0,1,0,1,1,Medium
T0005064,C25200,2025-06-18 19:56:23.783878,181.25,Debit Card,Desktop,USA,Groceries,1,4,179.28,0,597,0,0,1,0,0,0,0,Low
T0005065,C13191,2026-03-07 19:56:23.783898,100.8,Google Pay,Desktop,Australia,Luxury,1,14,173.39,2,1359,1,0,1,1,0,1,1,High
T0005066,C00512,2025-12-08 19:56:23.783916,134.47,Apple Pay,Mobile,Australia,Travel,0,6,44.49,0,830,1,1,0,0,0,0,0,Medium
T0005067,C02682,2025-08-06 19:56:23.783935,142.85,Apple Pay,Desktop,Canada,Fashion,1,6,76.0,3,1162,0,0,1,0,0,0,0,Medium
T0005068,C25218,2025-12-02 19:56:23.783962,14.92,Google Pay,Desktop,USA,Gaming,1,1,170.4,0,121,1,0,1,0,0,0,0,Medium
T0005069,C13580,2025-09-02 19:56:23.783981,12.11,Apple Pay,Mobile,USA,Electronics,0,2,25.32,3,516,0,0,0,0,0,0,0,Low
T0005070,C07568,2025-12-27 19:56:23.783999,208.05,PayPal,Desktop,India,Luxury,0,8,88.52,4,768,0,1,0,0,0,0,0,Medium
T0005071,C09626,2026-01-06 19:56:23.784020,8.17,PayPal,Desktop,UK,Travel,0,6,194.96,0,1557,0,0,0,0,0,0,0,Low
T0005072,C21608,2025-09-26 19:56:23.784044,4.38,Debit Card,Tablet,Canada,Luxury,1,8,65.94,1,23,0,0,1,0,0,0,0,Low
T0005073,C25422,2026-04-01 19:56:23.784082,103.4,Apple Pay,Mobile,Germany,Gaming,1,6,80.61,3,687,0,0,1,0,1,0,1,Medium
T0005074,C19491,2025-08-17 19:56:23.784114,457.17,PayPal,Desktop,India,Travel,0,2,52.73,3,1175,0,1,0,0,0,0,0,Medium
T0005075,C00732,2025-12-07 19:56:23.784136,96.67,Google Pay,Mobile,Australia,Travel,0,6,112.13,3,539,0,0,0,0,0,0,0,Low
T0005076,C25160,2025-12-04 19:56:23.784155,73.38,PayPal,Mobile,UK,Luxury,0,13,92.32,4,1325,0,0,0,1,1,1,1,Medium
T0005077,C12418,2025-10-22 19:56:23.784176,2.95,Apple Pay,Tablet,USA,Groceries,0,7,109.93,1,638,0,0,0,0,0,0,0,Low
T0005078,C19487,2026-03-20 19:56:23.784195,75.27,Apple Pay,Mobile,USA,Groceries,1,5,79.25,2,1535,0,0,1,0,0,0,0,Low
T0005079,C06482,2026-02-10 19:56:23.784213,37.61,PayPal,Desktop,Australia,Electronics,1,4,193.6,2,1449,1,0,1,0,0,0,1,Medium
T0005080,C26625,2025-05-13 19:56:23.784232,33.2,Debit Card,Mobile,India,Fashion,1,8,139.87,2,538,0,0,1,0,0,0,0,Low
T0005081,C04046,2026-03-24 19:56:23.784251,23.01,Credit Card,Desktop,USA,Gaming,1,9,98.66,4,697,0,0,1,1,0,0,1,Medium
T0005082,C27393,2026-04-17 19:56:23.784269,83.1,Debit Card,Mobile,India,Luxury,0,7,107.59,0,1086,0,0,0,0,0,0,0,Low
T0005083,C13174,2025-06-02 19:56:23.784287,34.69,Debit Card,Mobile,USA,Electronics,0,1,94.44,3,574,1,0,0,0,1,0,1,Medium
T0005084,C22116,2025-11-23 19:56:23.784305,219.61,Apple Pay,Mobile,Australia,Luxury,1,8,145.35,1,110,1,0,1,0,1,0,1,Medium
T0005085,C08007,2025-10-25 19:56:23.784323,225.96,PayPal,Tablet,Canada,Travel,0,3,134.43,3,400,0,0,0,0,0,0,0,Low
T0005086,C03930,2026-02-26 19:56:23.784343,20.66,Google Pay,Mobile,Australia,Gaming,1,14,124.24,0,1399,1,0,1,1,0,1,1,Medium
T0005087,C23443,2025-06-22 19:56:23.784362,81.7,Apple Pay,Desktop,Australia,Luxury,1,4,113.88,2,711,0,0,1,0,0,0,0,Low
T0005088,C02795,2025-07-31 19:56:23.784380,45.43,Apple Pay,Desktop,Canada,Groceries,1,10,81.52,0,30,0,0,1,1,0,0,0,Low
T0005089,C17542,2026-02-11 19:56:23.784400,42.08,Credit Card,Tablet,UK,Gaming,1,10,78.81,1,1854,1,0,1,1,0,0,1,Medium
T0005090,C03489,2025-12-13 19:56:23.784418,6.93,PayPal,Mobile,UK,Gaming,1,7,178.37,1,352,0,0,1,0,0,0,0,Low
T0005091,C12139,2025-07-01 19:56:23.784437,210.77,Debit Card,Desktop,Germany,Luxury,0,9,147.8,1,1035,0,0,0,1,0,0,0,Low
T0005092,C24144,2025-06-13 19:56:23.784457,59.22,PayPal,Tablet,UK,Electronics,1,11,78.43,1,492,0,0,1,1,0,1,1,Medium
T0005093,C26407,2025-08-20 19:56:23.784480,11.71,Apple Pay,Mobile,India,Fashion,1,14,69.56,2,26,0,0,1,1,0,1,1,Medium
T0005094,C11820,2025-12-19 19:56:23.784519,24.83,Apple Pay,Mobile,Canada,Travel,1,14,96.78,3,1041,0,0,1,1,0,1,1,Medium
T0005095,C16013,2025-08-26 19:56:23.784542,268.58,PayPal,Desktop,Canada,Gaming,1,7,159.56,0,195,1,0,1,0,0,0,0,Medium
T0005096,C08038,2026-04-13 19:56:23.784560,20.38,Credit Card,Desktop,Canada,Travel,1,6,30.87,2,576,0,0,1,0,0,0,0,Low
T0005097,C00286,2025-10-15 19:56:23.784578,198.24,Debit Card,Desktop,Canada,Luxury,0,3,73.09,2,1060,1,1,0,0,0,0,1,Medium
T0005098,C22007,2025-09-08 19:56:23.784596,25.01,Apple Pay,Desktop,UK,Gaming,1,5,190.37,0,1578,1,0,1,0,0,0,0,Medium
T0005099,C07467,2025-07-17 19:56:23.784614,79.91,Credit Card,Tablet,Canada,Gaming,1,11,62.87,4,1037,1,0,1,1,0,1,1,High
T0005100,C03299,2026-02-18 19:56:23.784633,52.48,PayPal,Mobile,Canada,Groceries,0,9,23.26,0,1262,0,1,0,1,0,0,0,Low
T0005101,C26537,2025-10-31 19:56:23.784651,81.15,Credit Card,Tablet,India,Travel,0,5,33.37,4,1019,0,1,0,0,0,0,0,Medium
T0005102,C01981,2025-07-11 19:56:23.784669,68.99,Apple Pay,Mobile,Australia,Gaming,0,5,117.39,2,1824,1,0,0,0,0,0,0,Low
T0005103,C04697,2025-10-09 19:56:23.784687,179.26,Apple Pay,Desktop,Australia,Groceries,0,6,65.11,4,807,0,1,0,0,0,0,0,Medium
T0005104,C06596,2026-02-26 19:56:23.784707,0.12,Debit Card,Mobile,UK,Luxury,1,8,188.92,0,62,0,0,1,0,0,0,0,Low
T0005105,C22296,2025-05-11 19:56:23.784726,75.6,Debit Card,Mobile,Australia,Travel,1,4,138.88,1,62,1,0,1,0,1,0,1,Medium
T0005106,C18246,2025-07-11 19:56:23.784745,24.96,Apple Pay,Mobile,Australia,Gaming,1,4,142.14,2,1170,0,0,1,0,0,0,0,Low
T0005107,C29830,2025-12-16 19:56:23.784762,153.21,PayPal,Tablet,Canada,Gaming,1,11,77.37,2,1041,1,0,1,1,0,1,1,High
T0005108,C22894,2025-10-31 19:56:23.784780,85.82,Debit Card,Desktop,Australia,Travel,1,11,91.85,2,1356,0,0,1,1,0,1,1,Medium
T0005109,C23762,2026-01-22 19:56:23.784808,100.88,Debit Card,Desktop,Australia,Travel,0,1,161.38,3,1689,1,0,0,0,0,0,0,Medium
T0005110,C23900,2026-03-07 19:56:23.784836,29.37,Debit Card,Mobile,UK,Fashion,0,11,48.37,2,678,1,0,0,1,1,1,1,Medium
T0005111,C19652,2026-01-14 19:56:23.784856,43.83,Apple Pay,Tablet,UK,Electronics,1,2,124.96,4,1600,1,0,1,0,0,0,1,Medium
T0005112,C15128,2025-10-03 19:56:23.784875,10.58,Credit Card,Tablet,USA,Groceries,1,11,69.2,0,178,1,0,1,1,0,1,1,Medium
T0005113,C23869,2025-10-13 19:56:23.784899,0.97,Credit Card,Tablet,Canada,Fashion,1,2,128.43,3,179,0,0,1,0,0,0,0,Medium
T0005114,C18103,2025-10-19 19:56:23.784919,15.01,Credit Card,Tablet,USA,Groceries,0,11,188.04,4,974,0,0,0,1,0,1,0,Medium
T0005115,C00215,2026-02-20 19:56:23.784937,178.19,Credit Card,Tablet,Australia,Travel,0,10,146.56,0,718,0,0,0,1,0,0,0,Low
T0005116,C25394,2025-06-02 19:56:23.784956,10.62,Google Pay,Tablet,Australia,Groceries,1,11,131.66,4,1698,1,0,1,1,0,1,1,High
T0005117,C05561,2025-08-04 19:56:23.784974,116.56,Apple Pay,Desktop,India,Groceries,0,11,66.91,1,429,1,0,0,1,0,1,1,Medium
T0005118,C05983,2026-01-15 19:56:23.784993,54.76,Debit Card,Desktop,Australia,Fashion,0,2,190.99,0,1672,1,0,0,0,0,0,0,Low
T0005119,C26868,2025-06-07 19:56:23.785014,173.9,Google Pay,Mobile,Australia,Fashion,1,2,110.31,1,252,0,0,1,0,1,0,0,Medium
T0005120,C19921,2025-09-28 19:56:23.785041,90.53,Debit Card,Mobile,Canada,Travel,0,1,76.21,1,372,0,0,0,0,0,0,0,Low
T0005121,C00047,2025-08-23 19:56:23.785060,277.99,PayPal,Mobile,USA,Luxury,1,3,47.92,2,429,1,1,1,0,0,0,1,High
T0005122,C17103,2025-10-15 19:56:23.785081,193.59,Credit Card,Desktop,UK,Groceries,1,14,40.78,0,304,1,1,1,1,0,1,1,High
T0005123,C29577,2025-10-30 19:56:23.785103,37.85,Credit Card,Mobile,USA,Gaming,1,13,110.64,4,421,0,0,1,1,0,1,1,Medium
T0005124,C18606,2025-07-18 19:56:23.785121,111.86,Google Pay,Mobile,Germany,Groceries,0,1,39.18,1,1232,1,1,0,0,0,0,1,Medium
T0005125,C01696,2025-08-30 19:56:23.785139,7.71,Debit Card,Mobile,India,Electronics,0,7,193.35,1,1600,1,0,0,0,1,0,0,Medium
T0005126,C04266,2025-06-21 19:56:23.785158,49.45,Google Pay,Mobile,Canada,Groceries,1,12,176.64,2,1777,0,0,1,1,1,1,1,Medium
T0005127,C01694,2026-02-08 19:56:23.785177,12.97,Google Pay,Tablet,Canada,Fashion,1,3,66.69,2,1865,0,0,1,0,0,0,0,Low
T0005128,C13500,2025-07-26 19:56:23.785196,38.36,Debit Card,Mobile,Germany,Electronics,0,13,80.88,4,905,0,0,0,1,0,1,0,Medium
T0005129,C18376,2025-05-30 19:56:23.785214,246.17,PayPal,Mobile,UK,Groceries,1,4,51.47,0,610,0,1,1,0,0,0,0,Medium
T0005130,C05898,2025-12-26 19:56:23.785234,103.99,Debit Card,Tablet,India,Fashion,1,7,185.63,4,1713,0,0,1,0,0,0,0,Medium
T0005131,C06872,2026-03-23 19:56:23.785253,107.3,PayPal,Tablet,Germany,Electronics,1,4,67.18,4,903,1,0,1,0,0,0,1,Medium
T0005132,C15082,2025-10-28 19:56:23.785274,295.46,Debit Card,Tablet,USA,Fashion,1,5,155.76,0,1740,0,0,1,0,0,0,0,Low
